date,ave_flot_air_flow,ave_flot_level,iron_feed,starch_flow,amina_flow,ore_pulp_flow,ore_pulp_pH,ore_pulp_density
2017-06-28 18:00:00,0.9025627074471796,0.20085410135210324,0.32708612226684397,0.601674457267408,0.7227261747933236,0.5009645417307169,0.5173415212414865,0.6678047717963889
2017-07-04 14:00:00,0.9219229928103552,0.729577798994262,0.4788041053101366,0.06460810887599384,0.1306213144456535,0.920026155420075,0.35919405586373454,0.14580025518865725
2017-06-26 23:00:00,0.9162654288696217,0.20319903275380358,0.3913431503792977,0.760645309790371,0.6009752508270203,0.45289977615070853,0.5055779916161534,0.4375590717347757
2017-06-13 04:00:00,0.921447976255056,0.4192879998577794,0.9219098616688981,0.49522022661378473,0.4385029318873954,0.5301844092310688,0.38803366584515153,0.11346829425597793
2017-07-09 20:00:00,0.9197260535075547,0.41832224133318263,0.33154841588576756,0.6399137126549139,0.25335069645267194,0.47580674958683034,0.6525103730404691,0.6116872488871561
2017-06-09 10:00:00,0.9324890448019048,0.4725121259495426,0.9219098616688981,0.6027993691753799,0.45359248693461884,0.6818618626605613,0.578387732371767,0.4553200613824062
2017-06-23 22:00:00,0.9164679070067514,0.20257590778228773,0.39759036144578386,0.43031644113053646,0.6394183841932617,0.5115026139562104,0.3293053062019231,0.5081205857286459
2017-06-17 21:00:00,0.9262599597030707,0.27260228658631824,0.3025435073627778,0.3847519529952864,0.44344345694891363,0.7222789790438142,0.32352592950811765,0.3775016480643467
2017-06-04 17:00:00,0.48084819058162687,0.5857525629487494,0.9219098616688981,0.5301004696113585,0.19778199370447436,0.642808527052054,0.6024019441144493,0.2693124197179593
2017-07-22 01:00:00,0.9314491794962265,0.27476304969087384,0.329317269076306,0.7626684175607013,0.4766286084533613,0.5646790214422452,0.7203392874565528,0.7135124160109374
2017-04-27 04:00:00,0.932477171841116,0.3479235159872107,0.4511378848728136,0.32130976771310316,0.48801130424700956,0.5010966550026978,0.3763719399153356,0.7926948213345453
2017-05-21 04:00:00,0.9152850510224528,0.24001144508537597,0.9219098616688981,0.629366234403504,0.18931468246805805,0.6072537466088761,0.5860159964553926,0.352234159849278
2017-06-27 19:00:00,0.9182140172322306,0.20309683132247958,0.4033913431503746,0.8324500736178442,0.7954403310698848,0.5699953573683985,0.4784034179933636,0.7981963053833905
2017-07-02 14:00:00,0.9220648795979987,0.20416150456780013,0.6260597947344826,0.9456129905123704,0.6731881943346023,0.5899379373252174,0.6909458151966525,0.6668772550726656
2017-07-15 16:00:00,0.9400696358962737,0.38067324865035324,0.32173136992413887,0.5992718015641322,0.455172741998529,0.31015627886034025,0.7549120619249843,0.5714545819324988
2017-07-08 07:00:00,0.8384393974276136,0.4207396451054126,0.536813922356081,0.8662883272334585,0.6361301120836713,0.5218800299188686,0.6813837085250443,0.7653203768149366
2017-07-08 03:00:00,0.9311026558513085,0.5384896807894131,0.6251673360107028,0.7188481845863935,0.5220016271797094,0.33368956706734565,0.40194644795018153,0.537200079448171
2017-07-07 10:00:00,0.9152815431022177,0.5285805187354982,0.12672913877733483,0.18630656081233338,0.6731313704257622,0.1533663227044073,0.7701558183040484,0.6396775163131423
2017-06-30 23:00:00,0.9247010203264345,0.41845136325475196,0.2672913877733134,0.9732239046437207,0.6510627542278389,0.4064864264704795,0.9111708991255947,0.5735673939025956
2017-07-31 03:00:00,0.48029246733003816,0.2772402490953173,0.628737170905836,0.48971837369907145,0.6039272937008744,0.5682053040845076,0.6507122307019033,0.638086022683094
2017-06-12 22:00:00,0.9316514123242534,0.5436862251924632,0.9219098616688981,0.5796412486331476,0.4406234149739441,0.5533103481827695,0.5557476852135981,0.23715626091475528
2017-06-05 22:00:00,0.4791898519547253,0.4202753188824737,0.9219098616688981,0.6698199478309711,0.630707805271826,0.577186560037056,0.5018708660630331,0.5471193616571695
2017-05-25 00:00:00,0.459036874742349,0.4641496863832917,0.9219098616688981,0.5478510982212679,0.6139041254616364,0.8608621210180729,0.38022311869540015,0.6879541595686804
2017-05-09 00:00:00,0.04645408751819602,0.2376596429316875,0.5925925925925817,0.7075152061786538,0.464190448659048,0.5588399410263278,0.7056138148031934,0.4481476503650388
2017-05-19 00:00:00,0.043651480029573975,0.23962330786781372,0.9219098616688981,0.4787482663140984,0.34043121183337766,0.6817118080800313,0.5330058343599164,0.17571904635095947
2017-04-28 23:00:00,0.9185352249772745,0.25374769353860815,0.5002231146809419,0.2688723325761984,0.3913168955485533,0.47954588138947685,0.4032895668263681,0.344482691197463
2017-07-29 06:00:00,0.4867681862053086,0.2382438698037912,0.628737170905836,0.6596637051976689,0.683620700932444,0.7022456357046494,0.6514399375436177,0.7913714698956671
2017-07-21 11:00:00,0.917554160264606,0.2786071189065811,0.4667559125390415,0.5478232246330557,0.37130372734685957,0.6061315993110412,0.6797358342567925,0.6096056928390485
2017-06-03 21:00:00,0.4847890568588529,0.5702901043552866,0.9219098616688981,0.5312656612654754,0.4583959860539477,0.6416537591932325,0.4402839920692774,0.5772655327424658
2017-07-12 21:00:00,0.04010646905873294,0.5639273179104061,0.3998215082552401,0.7446258231158492,0.2605028114235748,0.6588651826817653,0.7506460566051629,0.630945977296645
2017-06-29 05:00:00,0.9248109188064841,0.20402356317218773,0.7086122266845127,0.39893255975780584,0.6267409110275457,0.6334749690408614,0.44089829227397814,0.47263793535578813
2017-06-06 17:00:00,0.4862758017652222,0.15022406836305335,0.9219098616688981,0.48039735616100376,0.354499519825779,0.5769614781662824,0.5000336386316206,0.021970061666429785
2017-06-15 06:00:00,0.9278005008966659,0.418699706786253,0.2159750111557346,0.4027035013902998,0.34627169082825127,0.7229450126762629,0.5643707518609427,0.1058707858700405
2017-06-08 15:00:00,0.9222518541995459,0.2564777253658521,0.9219098616688981,0.6250016875387698,0.4240163007546651,0.4470403078842011,0.7229882931657166,0.6990551112907175
2017-06-26 04:00:00,0.9185973863050556,0.19761188590263468,0.7362784471218224,0.6483484822921336,0.7529921253353686,0.6069438512795529,0.27401657727142315,0.7188681127204939
2017-05-23 08:00:00,0.9369804583085521,0.23892188043153761,0.9219098616688981,0.5150985260554604,0.6063226649090865,0.4099001681772805,0.4803799947565226,0.4425715055272921
2017-07-10 00:00:00,0.9053015345679132,0.42269933223775635,0.33154841588576756,0.47569578612770314,0.2598834477039722,0.6053854039786017,0.3428425749276913,0.6223467331779009
2017-06-01 21:00:00,0.48461888593114466,0.5629894120482535,0.9219098616688981,0.6772105650948083,0.6312312381874268,0.6045764140662229,0.6016746934080315,0.7461435985613116
2017-05-24 06:00:00,0.9214648535216412,0.23801225715607754,0.9219098616688981,0.5472583494439403,0.4967214328551508,0.5359900535720072,0.6216254239006016,0.37695571657370675
2017-07-14 11:00:00,0.9304220702641341,0.16696225684535815,0.4689870593485026,0.6896811331991691,0.708600620723369,0.67053355734528,0.5448542906749498,0.754863669459751
2017-05-23 05:00:00,0.9241436289729137,0.2381699509591585,0.9219098616688981,0.5201085056477854,0.4217945074112668,0.622738726907393,0.6579217340788768,0.5843541107803443
2017-06-14 20:00:00,0.9215907461554842,0.4186932297966601,0.9219098616688981,0.6673240973126364,0.503757395140674,0.5397976885526603,0.8029106085487134,0.5337292363236381
2017-07-15 12:00:00,0.9323427424503326,0.3830052762976619,0.5087014725569039,0.6535327644621655,0.5133677985303922,0.4709984788979824,0.8244764000769624,0.5840093016339445
2017-05-08 03:00:00,0.04341524735927926,0.24059531837492132,0.5925925925925817,0.43168311159696293,0.6025952247591133,0.3379538899017618,0.49753792288908727,0.746567486294782
2017-07-01 01:00:00,0.9235567514647052,0.4160356430176577,0.6291834002677319,0.7904371549365968,0.584709822054277,0.5783445899519251,0.6414541952194357,0.5506580179834639
2017-07-16 20:00:00,0.9203276005003787,0.23790581273405187,0.5377063810798768,0.579641843208026,0.7413658522663125,0.5579224877487263,0.693499146528274,0.8616403047614289
2017-05-03 12:00:00,0.937162428604319,0.4352100529629561,0.732262382864793,0.3230427803745408,0.6074730183642607,0.5945733190408475,0.43279764307842683,0.7552667935418595
2017-05-12 06:00:00,0.04475605787774484,0.2380682999915903,0.41231593038821734,0.28846605519510243,0.11790923784228602,0.4119022551076057,0.5215372817263217,0.29309860814050115
2017-06-23 09:00:00,0.913941811943829,0.20156639341608418,0.42079428826416776,0.3544933943932728,0.38848749268597427,0.4325885838548231,0.5819532279166744,0.5389870788039532
2017-05-20 20:00:00,0.9270136964660391,0.2646393109666486,0.9219098616688981,0.3683221807456889,0.4126116905668902,0.743335445751562,0.5943879891328603,0.24523940580509418
2017-05-11 04:00:00,0.035848197327631226,0.06309209852540165,0.41231593038821734,0.6448266672874382,0.5097444792574619,0.6046946635998367,0.4664803835580553,0.5487311953158969
2017-06-22 10:00:00,0.9326589458895906,0.20147710980209355,0.2771084337349381,0.19623505412905973,0.7240346163594202,0.4521976185755747,0.34769015274500337,0.6639743199016257
2017-07-12 08:00:00,0.9241681844145546,0.5688501072421637,0.419901829540384,0.542415024121091,0.3702947230131166,0.6951547412610708,0.5141071799186845,0.711812447278902
2017-07-01 06:00:00,0.9257851393950567,0.42003265276182455,0.6291834002677319,0.672772007967537,0.5395593425291132,0.49386059906273516,0.7615981500542208,0.5128474088701074
2017-05-21 00:00:00,0.9251944841266013,0.1957256524217097,0.9219098616688981,0.5198488852884713,0.4731745647622616,0.37248112267393196,0.5987971639175109,0.5990591937362497
2017-06-13 11:00:00,0.9288409058823746,0.4504719511943138,0.9219098616688981,0.5481614865941461,0.5372532740761036,0.7128057268088241,0.6470494643059492,0.3961766728089291
2017-06-03 14:00:00,0.4862132970046886,0.5995745752623218,0.9219098616688981,0.36459034472361235,0.3386808581302607,0.4893813882827871,0.5566132589473627,0.2519611861090736
2017-06-26 00:00:00,0.9319544671953643,0.37393404946410924,0.7599286033020844,0.6751999998474537,0.8047787170851926,0.6490790143869631,0.45464566831869213,0.8147065006675325
2017-05-26 00:00:00,0.4862617700842886,0.3111350026222025,0.9219098616688981,0.5275063876525573,0.3811417148538909,0.46544890596081956,0.629341636570242,0.3146978960016762
2017-06-08 18:00:00,0.9172022643502391,0.2031553773617869,0.9219098616688981,0.2738428743003444,0.26782745267540253,0.5245328970407712,0.7033850237319292,0.4395678445582032
2017-07-30 03:00:00,0.48066896774786905,0.1552730263984209,0.628737170905836,0.42086594980871017,0.6813614650620523,0.4511207323061939,0.576575734923706,0.6472871918011665
2017-05-19 03:00:00,0.05330144969096473,0.2767771925552015,0.9219098616688981,0.5369373571738214,0.3306371103277035,0.7362727866926377,0.5149499753962941,0.22581944927743525
2017-07-02 23:00:00,0.928281944550573,0.20831210977175763,0.4413208389112071,0.9349763985890857,0.48789271001923606,0.5326982312117963,0.7881244128845921,0.6324240621160797
2017-05-31 03:00:00,0.9274568473683047,0.5634861473270611,0.9219098616688981,0.37832443771152374,0.4307598510790187,0.4946720355171692,0.6823112881500837,0.38059598225768454
2017-05-01 02:00:00,0.9323616312515934,0.2467345843910964,0.493975903614454,0.256831091519611,0.6068909743589332,0.41884961908291984,0.4659096157652982,0.7649035575585215
2017-04-27 17:00:00,0.9260617990062254,0.34726167774352956,0.7304774654172135,0.3676417081867922,0.6395094178401868,0.6097818400850841,0.4250422027736631,0.8236114564189654
2017-05-19 16:00:00,0.9178415889455884,0.26373833346470843,0.9219098616688981,0.48658929330051903,0.5751165235336011,0.5424428082913408,0.5496563404884185,0.45528162127903027
2017-06-16 07:00:00,0.9200752264908338,0.2045052792282288,0.7416331994645138,0.5211917292725009,0.3733459896069393,0.5128685999473817,0.4702494294770849,0.1623996057879875
2017-06-09 12:00:00,0.9228235225431138,0.204494149413605,0.9219098616688981,0.6633946478430476,0.6474849728868057,0.45707928552666743,0.5930661945815849,0.7285930118104469
2017-05-03 01:00:00,0.9253466248349245,0.3193837502180087,0.7559125390450656,0.23324965612064003,0.5801065506912382,0.4100273883651795,0.24653171761614967,0.8239264454277881
2017-06-28 03:00:00,0.9240667000368852,0.19909592011621846,0.23917893797411005,0.7415633759511124,0.7800518170765691,0.5374645029283656,0.6775183325340084,0.7746306655475612
2017-07-12 16:00:00,0.00752431718516533,0.5661505325343466,0.3998215082552401,0.5384622917107685,0.35275337373750726,0.7765520115672757,0.5946540015335513,0.6674811680811619
2017-07-19 23:00:00,0.9153938456115203,0.22221284643837047,0.13520749665327547,0.8351499465700648,0.5750107773070101,0.42742638007928235,0.5596711044205627,0.5683594725414931
2017-05-19 12:00:00,0.9186017037453382,0.2390691957829323,0.9219098616688981,0.517102433501255,0.42733586580032257,0.6055835738865483,0.5455876136824482,0.3661354244299435
2017-07-01 11:00:00,0.9144987617409512,0.6074611538686938,0.5948237394020521,0.6310491872693522,0.6215308284279866,0.6811617438704545,0.6360718557889893,0.48375620798546226
2017-05-06 01:00:00,0.052731351325700615,0.23578170167606538,0.5894689870593435,0.6131587731731919,0.40199140332527517,0.4394609205398652,0.435039861632351,0.31402484445197665
2017-05-02 09:00:00,0.9230128521120875,0.23554288478372354,0.4350736278447134,0.3179793637416064,0.38940594886681423,0.5542967123954199,0.6209834990022713,0.2975219385347936
2017-05-28 05:00:00,0.9279716285298978,0.5635470157609002,0.9219098616688981,0.5365100445606484,0.39990943609768914,0.42934854663520383,0.3960959711677088,0.45102032361868627
2017-07-12 07:00:00,0.9226903196978693,0.636764565550507,0.419901829540384,0.38014984889155784,0.3797316994953217,0.33416990482781017,0.7472258971677164,0.631198896241318
2017-06-14 15:00:00,0.9312198645427667,0.4209196065737091,0.9219098616688981,0.5485330182845352,0.7191065987496545,0.3998946266098713,0.3437057824596268,0.6616509998492015
2017-07-02 11:00:00,0.9286368577669553,0.20224223031469302,0.6260597947344826,0.7069564423847352,0.6894200325500404,0.5835043471854391,0.4146788374444892,0.6975065123867692
2017-07-13 02:00:00,0.05711325884685792,0.572376357971619,0.2668451584114322,0.45203333626273834,0.00032169680065230466,0.5496515445115406,0.508470202961389,0.009022960494660559
2017-05-23 00:00:00,0.9276854018635436,0.23977296972164175,0.9219098616688981,0.5098652067558092,0.45396600087551775,0.5581247352268122,0.6627607593594629,0.5419849966354349
2017-06-19 05:00:00,0.9213588799872969,0.236284777333023,0.10441767068273511,0.7001132034253041,0.42355530275389763,0.4683260394394466,0.7593987226923877,0.36822172961107835
2017-05-18 13:00:00,0.05147394590370169,0.23961089229843235,0.9219098616688981,0.5642033815632386,0.5869486671758049,0.6615123412055084,0.49562426428779105,0.7019360177120566
2017-06-19 22:00:00,0.9293484994871157,0.3652151174252476,0.2539045069165622,0.45512024441904775,0.5271318213863798,0.47854116811123504,0.5396113290847122,0.4878663065037667
2017-05-25 02:00:00,0.49281093450626834,0.24070840854185205,0.9219098616688981,0.5560521751220409,0.6793981976044179,0.40642934048874224,0.6356343365184491,0.5824237538742629
2017-06-30 20:00:00,0.9152927782593299,0.419238976439648,0.2672913877733134,0.6895825239848513,0.7847420974114636,0.5330943626185203,0.6396147441284761,0.6805870081030871
2017-06-02 21:00:00,0.4837791928569928,0.5645939737164456,0.9219098616688981,0.5900773572748365,0.5061752679413145,0.5018705778120065,0.5031327928572207,0.6579323182478856
2017-05-08 11:00:00,0.043766039382662214,0.23811772119009988,0.5925925925925817,0.31733480740510406,0.5301114389133732,0.5893364957321126,0.1952678979951168,0.5936836169349728
2017-05-09 17:00:00,0.05030808984053792,0.22783770206580012,0.41231593038821734,0.6536811498273217,0.5174875741381288,0.48607733321223634,0.6074158687711195,0.5661980647916298
2017-07-29 01:00:00,0.4821953300750561,0.31970088564704546,0.628737170905836,0.7244643290924733,0.6876795153779498,0.4457746301180663,0.8800316830688111,0.6093617199356505
2017-05-06 00:00:00,0.0309075247219468,0.23814575064382415,0.5818830879071777,0.627756176424246,0.4911713777905955,0.5251779686342104,0.3291016703024363,0.5116267712384568
2017-05-31 10:00:00,0.9209287549986325,0.5644773879037666,0.9219098616688981,0.5205986758461112,0.1694693192938428,0.544127252509135,0.5163689267648035,0.32314560964353056
2017-06-23 20:00:00,0.9306988279989454,0.20225692408078644,0.39759036144578386,0.43300905289335756,0.3238224613905094,0.6505449008461284,0.3550855027450712,0.007944767402417341
2017-06-10 05:00:00,0.9258012316724997,0.20254782609477684,0.9219098616688981,0.6132395343245031,0.6270552437793404,0.4515737503467463,0.5687877094540124,0.47890237314689177
2017-05-20 08:00:00,0.9210350229039008,0.2376567580194493,0.9219098616688981,0.43784120270927473,0.48896647503363333,0.45860755880866577,0.31405918362103424,0.25140807777942165
2017-05-22 12:00:00,0.9287121676628889,0.2362248892871871,0.9219098616688981,0.6091250899162726,0.5614827889787486,0.6488310981234662,0.6169549406104675,0.35794968621898704
2017-05-01 23:00:00,0.9205117785781116,0.24031059200175242,0.4408746095493077,0.24111931269423786,0.46045868831590475,0.5796102677181167,0.5354593290794707,0.44449413128658577
2017-06-12 08:00:00,0.9235833920337573,0.5428102885916666,0.9219098616688981,0.721362985556022,0.5921369812822546,0.3672251347856701,0.6554609697031042,0.46960501417852907
2017-06-23 16:00:00,0.9296051909369556,0.3238590768040751,0.39759036144578386,0.5607817067431574,0.5009907054404878,0.25668873286760174,0.584003499037979,0.31047956142844413
2017-05-16 00:00:00,0.04445349362484485,0.2750838566516348,0.9219098616688981,0.5699745033456646,0.061864347182503,0.6889535726182174,0.4003041898477111,0.05113967846842371
2017-05-15 15:00:00,0.08064021752048944,0.21529772498085809,0.9219098616688981,0.4205164411740071,0.4496050684263291,0.6735958125075072,0.16207935159607523,0.4475976344941017
2017-06-21 02:00:00,0.9226345854686979,0.23800637884604348,0.4149933065595748,0.4768573707690683,0.6878578957317005,0.4913561554932926,0.34628462885915745,0.5969072842524401
2017-05-31 21:00:00,0.9211600814867733,0.6259453414623488,0.9219098616688981,0.38033982146683953,0.09634738869330772,0.6333860780121725,0.44178581751867707,0.03298242530973727
2017-06-08 08:00:00,0.9376831707772109,0.1674083173147669,0.9219098616688981,0.6146739141520905,0.4338431884227787,0.6572602510814107,0.5789189304279327,0.630947744415912
2017-07-11 13:00:00,0.9292326645266726,0.5641523932987726,0.4649709950914811,0.4546374860832839,0.597672920499269,0.5058078795226848,0.7791069032433615,0.6395213653053284
2017-07-21 22:00:00,0.9249876885491801,0.2731769707473276,0.3734939759036069,0.4969507282073202,0.4737834868423503,0.6530856347896332,0.6562903091895924,0.44917059152902716
2017-06-12 04:00:00,0.926108064303854,0.41779801501045655,0.9219098616688981,0.6719738057717413,0.42347455595129224,0.4752228415452393,0.6227860886599341,0.10383020489986716
2017-07-19 00:00:00,0.04264983388279653,0.34414583189685155,0.706381079875056,0.8892881164957602,0.3640824822491191,0.666047414696159,0.5893717837997325,0.766070960722347
2017-07-10 20:00:00,0.9246874792637136,0.5630055161265974,0.5417224453369089,0.7285649807133424,0.5954891121056918,0.32802663768072904,0.8029998400152394,0.5433777075054236
2017-07-09 18:00:00,0.919289207049351,0.4179773496733079,0.33154841588576756,0.6212770453870725,0.263980510634922,0.40422989916446994,0.4375980394014576,0.550940536175804
2017-07-07 13:00:00,0.9133971766638886,0.3571422570623475,0.12672913877733483,0.7811784987929762,0.6474667774152527,0.6916594481517464,0.5270511876800947,0.7158653353110376
2017-07-15 02:00:00,0.922295224849714,0.16488337622896698,0.5979473449353059,0.2944132012368249,0.5369004958267976,0.4551310225219538,0.5952472339894443,0.38240661683362553
2017-05-08 16:00:00,0.034845324635325525,0.2405926705237168,0.5925925925925817,0.6840972713817675,0.5639676880988056,0.6189319074407251,0.4825237451042561,0.6577787997618172
2017-07-05 04:00:00,0.924992496607679,0.3628121012670604,0.4788041053101366,0.46307059294072594,0.3311347330990311,0.5189759844773789,0.4488734187388248,0.08114459045754252
2017-07-28 09:00:00,0.48792128619489894,0.3457489390549746,0.628737170905836,0.6519235561776721,0.4818857347198966,0.6148926664770045,0.810376973112076,0.6300120547655785
2017-05-03 23:00:00,0.9153394360515321,0.2165701710535921,0.38241856314145095,0.33546756616830326,0.5320843388538221,0.5189865861596985,0.5231693908185404,0.7784332853139189
2017-08-24 06:00:00,0.9237496625466619,0.4689647622153186,1.0000000000000002,0.49882010495622087,0.24185497202212547,0.5328466547642492,0.3505061609879938,0.6410213182256612
2017-07-02 10:00:00,0.9311994548250375,0.2019742830411153,0.6260597947344826,0.6023091970951556,0.5685646269311415,0.44662031816150005,0.5901572487728073,0.3706314176175374
2017-07-08 19:00:00,0.924599854850598,0.4179676864227051,0.5283355644801355,0.47884668110152606,0.43099602632965217,0.5340638094459393,0.5188991092303521,0.6201559470702778
2017-07-27 03:00:00,0.4781693660685242,0.4195499964976175,0.628737170905836,0.46378313590670206,0.5140243553136554,0.5057671038214337,0.722503934502357,0.4855178050018303
2017-05-22 01:00:00,0.9269005108439501,0.24263514419053867,0.9219098616688981,0.603810893959563,0.44920098260604013,0.7988277771483894,0.6528218564280994,0.3267812366394329
2017-05-30 14:00:00,0.9257048251933462,0.5643988965937758,0.9219098616688981,0.5401786767540605,0.18503791638805478,0.3513902989705784,0.6224094349424396,0.42640391049046045
2017-07-31 11:00:00,0.49231575354235524,0.2304707349469085,0.628737170905836,0.6876378209803298,0.6884156931805812,0.778725628280803,0.6964660215191465,0.6679152167503934
2017-06-05 19:00:00,0.4875639689492619,0.4198641063849897,0.9219098616688981,0.39187850579844075,0.5656299211191211,0.5767706478845085,0.4804335906533508,0.4884746373104152
2017-04-26 02:00:00,0.9299893940607458,0.3462940830004193,0.4074074074074072,0.32575621300268615,0.5542677990141127,0.3832923920977649,0.44825891897493264,0.6406870013498889
2017-05-18 03:00:00,0.03587606444221869,0.2021794734285529,0.9219098616688981,0.6066294113092912,0.5581572675163353,0.5079600210334974,0.5680734586034148,0.6530113328772904
2017-05-29 20:00:00,0.9187331894268329,0.564421606237189,0.9219098616688981,0.314612549812292,0.2364376045842298,0.5768228407820786,0.21890725205301909,0.12686363628683228
2017-05-24 21:00:00,0.485779198008478,0.4689309573828473,0.9219098616688981,0.54302705354297,0.4750524724473786,0.7631718729661401,0.3942279831125335,0.39371750546307727
2017-06-03 07:00:00,0.485586041617422,0.5639491476154057,0.9219098616688981,0.4506224937400177,0.42541789704564814,0.6562506447189875,0.5230867162968362,0.6511629261270722
2017-05-22 22:00:00,0.921287298789812,0.24016357398114596,0.9219098616688981,0.5028058465019425,0.4429462013080099,0.57578224488676,0.4941725567036128,0.37959601364413054
2017-05-26 16:00:00,0.9333873667526902,0.42764988583631913,0.9219098616688981,0.5491383855217427,0.5667700018022674,0.612962344780847,0.7112254192348555,0.36869377134448733
2017-04-29 14:00:00,0.9332352260443706,0.23722114430744867,0.45827755466309816,0.35827103320441483,0.6923795337378349,0.4949982411270284,0.6576377898595167,0.9284126732733275
2017-06-27 20:00:00,0.9284175023632493,0.20218503833586465,0.4033913431503746,0.8376420982656444,0.6706151041702906,0.5328756055121247,0.5924509250893841,0.567867108936543
2017-07-07 11:00:00,0.9176536331076051,0.9178124401810639,0.12672913877733483,0.10241315454685206,0.3829873590717934,0.06251162686800882,0.7953367671071367,0.3495958689451788
2017-05-07 21:00:00,0.04395684080628648,0.23942502037623326,0.5925925925925817,0.632451944030506,0.41986535118568424,0.43395783190205606,0.7113271944219184,0.3594484242448175
2017-07-02 17:00:00,0.9301531624207513,0.2018794666636824,0.4413208389112071,0.8003981887022698,0.6266121917867935,0.4896957689392494,0.7957059516092224,0.6814482578544139
2017-07-12 18:00:00,0.040508236314606094,0.5622051538796788,0.3998215082552401,0.716126064776399,0.21309689554644218,0.27458111056660073,0.6508971080375057,0.5162731904534086
2017-05-21 15:00:00,0.9197598080407143,0.23927502904774856,0.9219098616688981,0.5491280449730253,0.5691722965773798,0.5389560780793019,0.5875807970835645,0.36752548462103807
2017-05-20 07:00:00,0.9226876212976851,0.23834516317081778,0.9219098616688981,0.42647419824850885,0.486153635256916,0.4312209668356246,0.36049977164597014,0.2950243363449463
2017-05-30 02:00:00,0.9320558779803125,0.5637427196890139,0.9219098616688981,0.6161629790349509,0.251574646747192,0.7090364209872675,0.6973885551475174,0.601497818320663
2017-06-02 11:00:00,0.48091515996790335,0.6648720091821843,0.9219098616688981,0.38289175413544985,0.3298959918934561,0.5347733066472529,0.4330163884594693,0.15978349616249687
2017-06-23 23:00:00,0.9274390624580278,0.2027514615225542,0.39759036144578386,0.5059310025092068,0.712483207875561,0.5941761637108982,0.4653665581915396,0.6482359139560607
2017-05-31 23:00:00,0.9230671144866207,0.567735787791251,0.9219098616688981,0.4103490087260039,0.3374280865451862,0.6311258808930731,0.34200816093607056,0.37303381625702947
2017-06-24 04:00:00,0.933105948144842,0.20079861299832957,0.2820169567157482,0.27495438007573497,0.5396256089448452,0.5882865214254451,0.37941296539964053,0.5809159593622049
2017-05-16 06:00:00,0.05002196129782632,0.010960673927017162,0.9219098616688981,0.5473198964518318,0.385504110821286,0.6018012198406026,0.481943141894261,0.6122843143085044
2017-05-25 17:00:00,0.48514865547917907,0.24541403791297278,0.9219098616688981,0.5084449085697674,0.272179392930993,0.3347228233364561,0.6198453559229922,0.597784438077138
2017-06-30 16:00:00,0.9084351131040513,0.5163793736786617,0.2672913877733134,0.47130628678815656,0.6341490713231968,0.7444093418029283,0.14291682288834018,0.5435497807437653
2017-06-12 13:00:00,0.9311081507753229,0.4337074461556094,0.9219098616688981,0.6181549627667864,0.6872540256038833,0.5953268539995662,0.5475529866224944,0.5867931771445702
2017-05-09 19:00:00,0.050248675974767565,0.23816622628834438,0.41231593038821734,0.2724359646564374,0.27172504088921423,0.3981241456625071,0.6161885192858332,0.05873885137467294
2017-06-30 13:00:00,0.9320235462399662,0.4197135967366181,0.2672913877733134,0.4108674362816219,0.631653153599717,0.46521648446380226,0.10655451563497476,0.593716087751444
2017-05-23 17:00:00,0.9267978735134683,0.2378563955535261,0.9219098616688981,0.7227398027801859,0.5706635794133015,0.5456025173795709,0.5946902357808206,0.627131208585352
